0;;;;;;;;;;;
0;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
0;;0;;BHS;;;BHS;;2020-03-21 02:43:00;;
0;;0;GRL;DNK;;;GRL;;2020-03-22 23:43:00;;
0;;0;;SWZ;;;SWZ;;2020-03-22 11:43:00;;
0;;0;NCL;FRA;;;NCL;;2020-03-21 17:43:00;;
0;;0;MAF;FRA;;;MAF;;2020-03-19 09:33:00;;
0;;0;;AUS;AUS;;AUS;;2020-03-20 21:13:00;;
0;;0;;CPV;;;CPV;;2020-03-21 15:13:00;;
0;;0;;CAF;;;CAF;;2020-03-20 20:43:00;;
0;;0;;COG;;;COG;;2020-03-19 20:13:00;;
0;;0;;SLV;;;SLV;;2020-03-21 12:43:00;;
0;;0;BLM;FRA;;;BLM;;2020-03-16 14:38:00;;
0;;0;;LBR;;;LBR;;2020-03-21 12:43:00;;
0;;0;;MDG;;;MDG;;2020-03-20 22:13:00;;
0;;0;;NAM;;;NAM;;2020-03-19 20:13:00;;
0;;0;CUW;NLD;;;CUW;;2020-03-19 08:53:00;;
0;;0;CYM;GBR;;;CYM;;2020-03-19 20:13:00;;
0;;0;;ZMB;;;ZMB;;2020-03-22 14:13:00;;
0;;0;;ZWE;;;ZWE;;2020-03-21 12:43:00;;
0;;0;;AGO;;;AGO;;2020-03-21 14:43:00;;
0;;0;;BEN;;;BEN;;2020-03-18 14:13:00;;
0;;0;;BTN;;;BTN;;2020-03-20 14:13:00;;
0;;0;;CAN;CAN;;CAN;;2020-03-19 18:43:00;;
0;;0;;FJI;;;FJI;;2020-03-22 02:13:00;;
0;;0;;GIN;;;GIN;;2020-03-21 02:13:00;;
0;;0;;HTI;;;HTI;;2020-03-21 14:43:00;;
0;;0;;XK;;;XK;;2020-03-15 18:20:00;;
0;;0;;MRT;;;MRT;;2020-03-19 02:33:00;;
0;;0;;NPL;;;NPL;;2020-03-22 14:13:00;;
0;;0;;NIC;;;NIC;;2020-03-21 02:13:00;;
0;;0;;NER;;;NER;;2020-03-22 14:13:00;;
0;;0;;LCA;;;LCA;;2020-03-17 04:32:00;;
0;;0;;SDN;;;SDN;;2020-03-18 12:13:00;;
0;;0;BMU;GBR;;;BMU;;2020-03-21 03:13:00;;
0;;0;;ATG;;;ATG;;2020-03-15 18:20:00;;
0;;0;;CAN;;;CAN;;2020-03-21 21:13:00;;
0;;0;;TCD;;;TCD;;2020-03-21 03:13:00;;
0;;0;;CHN;;;CHN;;2020-03-11 02:18:00;;
0;;0;;DJI;;;DJI;;2020-03-19 14:53:00;;
0;;0;;DMA;;;DMA;;2020-03-22 23:43:00;;
0;;0;;ERI;;;ERI;;2020-03-22 03:13:00;;
0;;0;;GMB;;;GMB;;2020-03-18 14:13:00;;
0;;0;;GRD;;;GRD;;2020-03-22 23:43:00;;
0;;0;;VAT;;;VAT;;2020-03-13 22:22:00;;
0;;0;;MOZ;;;MOZ;;2020-03-22 23:13:00;;
0;;0;SXM;NLD;;;SXM;;2020-03-20 21:13:00;;
0;;0;;PNG;;;PNG;;2020-03-21 23:43:00;;
